date,meter_location_en,equipment_name_en,period_std,interval_energy_kwh
2022-07-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-07-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.12411544999998035
2022-07-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.017768980000000767
2022-07-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.6788769999987154
2022-07-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,33.80784500002168
2022-07-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.010215999998607
2022-07-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,4.144899999993122
2022-07-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.16499847999999628
2022-07-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-07-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.022141450000001332
2022-07-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.9014259999993638
2022-07-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,40.72560800001603
2022-07-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.47662399999713
2022-07-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.9080999999983037
2022-07-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.018387450000003663
2022-07-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.009292969999999321
2022-07-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5589530000008789
2022-07-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,23.14210200000251
2022-07-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,17.238101000007454
2022-07-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.028099999998213
2022-07-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.014472450000004227
2022-07-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.014496199999991568
2022-07-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.016260000000769
2022-07-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,27.60709300000321
2022-07-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.159455999997576
2022-07-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.8032999999995596
2022-07-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.22325650000001376
2022-07-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-07-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.029343729999994985
2022-07-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.7764249999992108
2022-07-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,32.47462499999731
2022-07-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.444840999995092
2022-07-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.5325000000000975
2022-07-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.15626234000001193
2022-07-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01117248999999125
2022-07-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5270179999995985
2022-07-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,21.352792999987425
2022-07-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.688656000001282
2022-07-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.9994000000033354
2022-07-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.3287878100000019
2022-07-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2022-07-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-07-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,53.958981000001046
2022-07-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.317629000008003
2022-07-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-07-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1454660500000242
2022-07-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01865991999999636
2022-07-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.4048250000006372
2022-07-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,23.529496999994905
2022-07-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.308024999998123
2022-07-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.869800000001282
2022-07-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.14205364999998912
2022-07-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.020592260000005344
2022-07-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5860529999997631
2022-07-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,33.25000800000769
2022-07-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.58124100000203
2022-07-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.358499999999061
2022-07-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.0693269800000115
2022-07-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-07-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.016641009999997482
2022-07-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.1960730000002046
2022-07-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,38.35222500000326
2022-07-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.120224000005535
2022-07-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.9324999999979202
2022-07-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1391290899999884
2022-07-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.022740680000010317
2022-07-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.563074000000141
2022-07-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,24.605748999991103
2022-07-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.149468999991178
2022-07-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.2745000000022237
2022-07-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1587225700000167
2022-07-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-07-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.015079999999994724
2022-07-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.6956290000001817
2022-07-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,32.81732500000632
2022-07-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.655028999998287
2022-07-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.3769999999981573
2022-07-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.14311097999999856
2022-07-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01600225000000041
2022-07-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.06720500000022463
2022-07-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,29.19997700000573
2022-07-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.770125000003164
2022-07-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.2217999999994706
2022-07-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.19166893000001395
2022-07-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-07-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2022-07-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-07-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,39.13924500000306
2022-07-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,7.996069000000199
2022-07-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-08-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.052075400000005365
2022-08-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01876899999999952
2022-08-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,1.9698210000007346
2022-08-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.2116000000003211
2022-08-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.08409999999945877
2022-08-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.07491172999997815
2022-08-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.017849000000010478
2022-08-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.4924999999973136
2022-08-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.29160000000094294
2022-08-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.07730000000047103
2022-08-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.08485585000001288
2022-08-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.008335689999997922
2022-08-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.5464999999986251
2022-08-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.2116000000003211
2022-08-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.1170000000008402
2022-08-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.17791539999999997
2022-08-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02515397000000277
2022-08-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.3442000000008328
2022-08-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.18490000000127688
2022-08-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.07219999999925845
2022-08-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.14546604999998186
2022-08-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01456849000000033
2022-08-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.3177000000001392
2022-08-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.1369000000001506
2022-08-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.11080000000013725
2022-08-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1057550499999985
2022-08-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.006922250000000915
2022-08-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,0.23569999999988192
2022-08-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.16810000000038175
2022-08-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.05799999999987176
2022-08-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.0809971699999977
2022-08-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2022-08-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,4.905232000007336
2022-08-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,2.1430889999989535
2022-08-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-08-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.06110793000001518
2022-08-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01002000999999837
2022-08-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.03276100000015596
2022-08-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,4.90474500000497
2022-08-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,3.3087409999958117
2022-08-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.3832999999996487
2022-08-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.11102228000002232
2022-08-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.009101169999993842
2022-08-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.4540339999998722
2022-08-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,21.14650000000428
2022-08-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.648775999999035
2022-08-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.7172999999983334
2022-08-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.13155138000001548
2022-08-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01708249999999572
2022-08-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5848399999988521
2022-08-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,16.318481000003768
2022-08-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.906461000003674
2022-08-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.0644999999989038
2022-08-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.02274073000000196
2022-08-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.010712250000001318
2022-08-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.01081600000006782
2022-08-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,32.900188999999244
2022-08-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,8.186120999996074
2022-08-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.2307999999997483
2022-08-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.12609604999999793
2022-08-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.018063370000001806
2022-08-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.20084500000016195
2022-08-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,40.71007299999673
2022-08-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.691241000003226
2022-08-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.6327999999990115
2022-08-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.11669057000001722
2022-08-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0268304499999882
2022-08-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.117665000000463
2022-08-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,30.05312199998493
2022-08-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.730549000000835
2022-08-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.2589000000011379
2022-08-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.22705228999999125
2022-08-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2022-08-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,53.180061000010994
2022-08-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.384224999998743
2022-08-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-08-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.028968050000003145
2022-08-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.006146559999996627
2022-08-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.2000500000003323
2022-08-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,37.624684999983614
2022-08-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.166309000005425
2022-08-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.3985000000012262
2022-08-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.0536386499999993
2022-08-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.013689010000007894
2022-08-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.1346440000004827
2022-08-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,35.11659999999826
2022-08-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,6.778399999999853
2022-08-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.2024999999999018
2022-08-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.06874899999999488
2022-08-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.015006249999992614
2022-08-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.040000000000168824
2022-08-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.865670000005096
2022-08-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.07222399999629
2022-08-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.1968999999979808
2022-08-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.07890484999998476
2022-08-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.018961290000005057
2022-08-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.39530500000071145
2022-08-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,30.329398000014884
2022-08-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.372568999998547
2022-08-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.0344999999971245
2022-08-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1389798800000048
2022-08-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.016435239999991597
2022-08-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.2359170000006798
2022-08-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,12.530735999995978
2022-08-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.54860900000338
2022-08-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.367399999999588
2022-08-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.03236405000002377
2022-08-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01648655999999306
2022-08-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.14899599999982663
2022-08-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,24.25714500001116
2022-08-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,7.736403999996896
2022-08-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.4473999999974883
2022-08-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.17547745999999986
2022-08-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2022-08-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-08-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,47.916305000001074
2022-08-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.997728999995998
2022-08-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-08-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.14645933000001038
2022-08-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.017187219999998716
2022-08-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.7243970000010032
2022-08-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,27.334703999996414
2022-08-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.781576000005646
2022-08-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.336899999997925
2022-08-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.14070010000001282
2022-08-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01327103999999585
2022-08-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.09626500000015598
2022-08-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,35.17605200000102
2022-08-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.813861000003978
2022-08-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.4285000000000208
2022-08-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1285222899999486
2022-08-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-08-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0178489600000179
2022-08-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.3058129999997986
2022-08-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.3276859999905
2022-08-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.00766100000515
2022-08-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.830100000000735
2022-08-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.08099741000001347
2022-08-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-08-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.01456848999999363
2022-08-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.05956100000017137
2022-08-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.28957200000709
